schooldbn,address,borough,zip,house_number,street_name,latitude,longitude,xCoordinate,yCoordinate,communityDistrict
26Q376,"210-21 48 AVENUE, QUEENS, NY 11364",queens,11364,210-21,48 AVENUE,40.754956,-73.770307,1047887,0214411,411
26Q390,"56-10 214TH STREET, QUEENS, NY 11364",queens,11364,56-10,214TH STREET,40.750221,-73.764732,1049436,0212690,411
26QABV,"74-15 175 STREET, QUEENS, NY 11366",queens,11366,74-15,175 STREET,40.728697,-73.794924,1041089,0204827,408
26QADU,"79-33 258TH STREET, QUEENS, NY 11004",queens,11004,79-33,258TH STREET,40.745499,-73.713293,1063694,0211012,413
26QADX,"34-45 202 STREET, QUEENS, NY 11361",queens,11361,34-45,202 STREET,40.766497,-73.785635,1043630,0218605,411
26QAEQ,"216-01 38TH AVENUE, BAYSIDE, NY 11361",queens,11361,216-01,38TH AVENUE,40.767409,-73.767437,1048670,0218950,411
26QAJX,"238-10 HILLSIDE AVENUE, QUEENS, NY 11427",queens,11427,238-10,HILLSIDE AVENUE,40.733155,-73.727721,1059710,0206502,413
26QAKA,"67-25 188 STREET, QUEENS, NY 11365",queens,11365,67-25,188 STREET,40.73635,-73.784541,1043960,0207622,408
26QAKH,"58-20 LITTLE NECK PARKWAY, QUEENS, NY 11362",queens,11362,58-20,LITTLE NECK PARKWAY,40.761577,-73.723122,1060952,0216861,411
26QALD,"252-20 NORTHERN BOULEVARD, QUEENS, NY 11362",queens,11362,252-20,NORTHERN BOULEVARD,40.769974,-73.736051,1057361,0219909,411
26QALM,"38-03 FRANCIS LEWIS BLVD., QUEENS, NY 11361",queens,11361,38-03,FRANCIS LEWIS BLVD.,40.762514,-73.78529,1043729,0217154,411
26QARQ,"83-10 188 STREET, QUEENS, NY 11423",queens,11423,83-10,188 STREET,40.724734,-73.778936,1045524,0203394,408
26QASD,"213-03 NORTHERN BOULEVARD, QUEENS, NY 11361",queens,11361,213-03,NORTHERN BOULEVARD,40.760124,-73.770126,1047932,0216294,411
26QASH,"64-41 UTOPIA PARKWAY, QUEENS, NY 11365",queens,11365,64-41,UTOPIA PARKWAY,40.737238,-73.793036,1041605,0207940,408
26QAUK,"212-12 26 AVENUE, QUEENS, NY 11360",queens,11360,212-12,26 AVENUE,40.778213,-73.777477,1045879,0222879,411
26QAUM,"196-17 53 AVENUE, QUEENS, NY 11365",queens,11365,196-17,53 AVENUE,40.7477,-73.782162,1044609,0211759,411
26QAUN,"68-05 FRESH MEADOW LANE, QUEENS, NY 11365",queens,11365,68-05,FRESH MEADOW LANE,40.733431,-73.794585,1041179,0206552,408
26QAUS,"36-01 BELL BOULEVARD, QUEENS, NY 11361",queens,11361,36-01,BELL BOULEVARD,40.767805,-73.773168,1047082,0219090,411
26QAUT,"169-07 JEWEL AVENUE, QUEENS, NY 11365",queens,11365,169-07,JEWEL AVENUE,40.731501,-73.800288,1039600,0205845,408
26QBBF,"45-11 245TH STREET, QUEENS, NY 11362",queens,11362,45-11,245TH STREET,40.765456,-73.741163,1055950,0218259,411
26QBCR,"86-29 COMMONWEALTH BOULEVARD, QUEENS, NY 11426",queens,11426,86-29,COMMONWEALTH BOULEVARD,40.730587,-73.720162,1061808,0205573,413
26QBEQ,"73-20 BELL BOULEVARD, QUEENS, NY 11364",queens,11364,73-20,BELL BOULEVARD,40.740318,-73.758059,1051295,0209087,411
26QBEY,"67-45 215 STREET, QUEENS, NY 11364",queens,11364,67-45,215 STREET,40.743343,-73.760545,1050603,0210187,411
26QBFM,"34-57 FRANCIS LEWIS BOULEVARD, QUEENS, NY 11358",queens,11358,34-57,FRANCIS LEWIS BOULEVARD,40.765439,-73.789118,1042666,0218217,411
26QBFO,"231-10 HILLSIDE AVENUE, QUEENS, NY 11427",queens,11427,231-10,HILLSIDE AVENUE,40.733065,-73.738694,1056669,0206460,413
26QBGK,"196-25 42 AVENUE, QUEENS, NY 11358",queens,11358,196-25,42 AVENUE,40.759795,-73.785465,1043683,0216163,411
26QBGS,"61-58 SPRINGFIELD BLVD, QUEENS, NY 11364",queens,11364,61-58,SPRINGFIELD BLVD,40.748777,-73.756556,1051703,0212170,411
26QBGV,"73-12 197 STREET, QUEENS, NY 11366",queens,11366,73-12,197 STREET,40.735261,-73.775,1046605,0207232,408
26QBHM,"253-01 NORTHERN BOULEVARD, QUEENS, NY 11362",queens,11362,253-01,NORTHERN BOULEVARD,40.770787,-73.735409,1057538,0220206,411
26QBHN,"44-07 LITTLE NECK PARKWAY, QUEENS, NY 11363",queens,11363,44-07,LITTLE NECK PARKWAY,40.770718,-73.736359,1057275,0220180,411
26QBLV,"250-21 NORTHERN BOULEVARD, QUEENS, NY 11362",queens,11362,250-21,NORTHERN BOULEVARD,40.768818,-73.737063,1057082,0219487,411
26QBMZ,"215-15 NORTHERN BOULEVARD, QUEENS, NY 11361",queens,11361,215-15,NORTHERN BOULEVARD,40.760593,-73.766977,1048804,0216467,411
26QCJA,"47-24 BELL BOULEVARD, QUEENS, NY 11361",queens,11361,47-24,BELL BOULEVARD,40.756504,-73.767518,1048658,0214977,411
26QCJL,"186-01 73 AVENUE, QUEENS, NY 11366",queens,11366,186-01,73 AVENUE,40.732606,-73.784658,1043931,0206258,408
26QCPQ,"248-12 NORTHERN BOULEVARD, QUEENS, NY 11362",queens,11362,248-12,NORTHERN BOULEVARD,40.767131,-73.739016,1056543,0218871,411
26QCPR,"4910 LITTLE NECK PARKWAY, QUEENS, NY 11362",queens,11362,4910,LITTLE NECK PARKWAY,40.768961,-73.731178,1058712,0219544,411
26QCPU,"48-06 212 STREET, QUEENS, NY 11364",queens,11364,48-06,212 STREET,40.754907,-73.768885,1048281,0214394,411
26QCPV,"61-08 220 STREET, QUEENS, NY 11364",queens,11364,61-08,220 STREET,40.748409,-73.757827,1051351,0212035,411
26QCQB,"7316 197 STREET, QUEENS, NY 11366",queens,11366,7316,197 STREET,40.735256,-73.775,1046605,0207230,408
27F006,"22-10 NEW HAVEN AVE, QUEENS, NY 11691",queens,11691,22-10,NEW HAVEN AVE,40.601063,-73.756057,1051991,0158354,414
27F042,"9126 92ND ST, QUEENS, NY 11421",queens,11421,9126,92ND ST,40.689212,-73.851334,1025479,0190410,409
27F047,"10741 92ND ST, QUEENS, NY 11417",queens,11417,10741,92ND ST,40.678248,-73.845932,1026984,0186418,410
27F063,"13350 122ND PL, QUEENS, NY 11420",queens,11420,13350,122ND PL,40.671365,-73.816741,1035086,0183926,410
27F067,"11657 142ND ST, QUEENS, NY 11436",queens,11436,11657,142ND ST,40.679152,-73.799778,1039785,0186773,412
27F080,"133-28 117TH ST, QUEENS, NY 11420",queens,11420,133-28,117TH ST,40.672392,-73.822275,1033550,0184297,410
27F116,"9160 91ST ST, QUEENS, NY 11421",queens,11421,9160,91ST ST,40.688206,-73.851848,1025337,0190043,409
27F146,"3104 MOTT AVE, QUEENS, NY 11691",queens,11691,3104,MOTT AVE,40.610425,-73.76775,1048735,0161756,414
27F151,"643 BEACH 66TH ST, QUEENS, NY 11692",queens,11692,643,BEACH 66TH ST,40.597662,-73.795644,1041001,0157087,414
27F258,"120-02 SUTPHIN BLVD, QUEENS, NY 11434",queens,11434,120-02,SUTPHIN BLVD,40.677698,-73.791112,1042190,0186249,412
27F278,"15016 99TH PL, QUEENS, NY 11417",queens,11417,15016,99TH PL,40.668426,-73.835227,1029960,0182845,410
27F292,"1381 MCBRIDE ST, QUEENS, NY 11691",queens,11691,1381,MCBRIDE ST,40.607893,-73.756799,1051778,0160842,414
27F310,"117-01 141ST ST, QUEENS, NY 11436",queens,11436,117-01,141ST ST,40.678091,-73.800484,1039590,0186386,412
27F321,"422 BEACH 36TH ST, QUEENS, NY 11691",queens,11691,422,BEACH 36TH ST,40.596928,-73.76887,1048437,0156838,414
27F368,"155-01 114TH RD, QUEENS, NY 11434",queens,11434,155-01,114TH RD,40.686308,-73.791204,1042157,0189386,412
27F404,"80-30 90TH AVE, QUEENS, NY 11421",queens,11421,80-30,90TH AVE,40.688142,-73.860213,1023017,0190016,409
27F408,"171 BEACH 95TH ST, QUEENS, NY 11693",queens,11693,171,BEACH 95TH ST,40.584935,-73.816831,1035127,0152437,414
27F449,"1100 GIPSON ST, QUEENS, NY 11691",queens,11691,1100,GIPSON ST,40.60531,-73.759045,1051157,0159899,414
27F469,"9453 PLATTWOOD AVE, QUEENS, NY 11417",queens,11417,9453,PLATTWOOD AVE,40.676349,-73.842274,1028000,0185728,410
27F483,"132-34 85TH ST, QUEENS, NY 11417",queens,11417,132-34,85TH ST,40.674811,-73.851434,1025460,0185163,410
27F532,"8516 149TH AVE, QUEENS, NY 11414",queens,11414,8516,149TH AVE,40.669621,-73.849582,1025977,0183273,410
27F589,"424 BEACH 67TH ST, QUEENS, NY 11692",queens,11692,424,BEACH 67TH ST,40.593563,-73.796218,1040845,0155593,414
27F608,"29-16 FALCON AVE, QUEENS, NY 11691",queens,11691,29-16,FALCON AVE,40.600876,-73.765266,1049434,0158279,414
27F631,"88-29 88TH ST, QUEENS, NY 11421",queens,11421,88-29,88TH ST,40.690782,-73.855618,1024290,0190980,409
27F651,"2919 BROOKHAVEN AVE, QUEENS, NY 11691",queens,11691,2919,BROOKHAVEN AVE,40.598173,-73.762762,1050132,0157296,414
27F669,"11657 142ND ST, QUEENS, NY 11436",queens,11436,11657,142ND ST,40.679152,-73.799778,1039785,0186773,412
27F703,"564 BEACH 69TH ST, QUEENS, NY 11692",queens,11692,564,BEACH 69TH ST,40.596427,-73.798496,1040210,0156635,414
27F709,"101-35 WOODHAVEN BLVD, QUEENS, NY 11416",queens,11416,101-35,WOODHAVEN BLVD,40.683276,-73.845614,1027069,0188250,409
27F733,"14-18 MOTT AVE, QUEENS, NY 11691",queens,11691,14-18,MOTT AVE,40.601331,-73.747957,1054240,0158458,414
27F743,"13231 114TH ST, QUEENS, NY 11420",queens,11420,13231,114TH ST,40.674505,-73.825449,1032668,0185065,410
27F783,"242 BEACH 12TH ST, QUEENS, NY 11691",queens,11691,242,BEACH 12TH ST,40.596779,-73.746199,1054733,0156801,414
27F800,"1621 CAFFREY AVE, QUEENS, NY 11691",queens,11691,1621,CAFFREY AVE,40.59931,-73.750032,1053666,0157720,414
27F842,"9427 110TH ST, QUEENS, NY 11419",queens,11419,9427,110TH ST,40.691387,-73.835553,1029854,0191210,409
27F856,"86-74 78TH ST, QUEENS, NY 11421",queens,11421,86-74,78TH ST,40.691583,-73.863783,1022025,0191268,409
27F874,"91-31 96TH ST, QUEENS, NY 11421",queens,11421,91-31,96TH ST,40.689573,-73.847521,1026536,0190543,409
27F880,"94-02 96TH ST, QUEENS, NY 11416",queens,11416,94-02,96TH ST,40.688425,-73.846987,1026685,0190125,409
27F936,"4420 REINHART RD, QUEENS, NY 11691",queens,11691,4420,REINHART RD,40.59437,-73.775821,1046509,0155901,414
27F967,"84-16 86TH RD, QUEENS, NY 11421",queens,11421,84-16,86TH RD,40.693045,-73.860712,1022876,0191802,409
27G006,"153-37 SAPPHIRE ST, QUEENS, NY 11414",queens,11414,153-37,SAPPHIRE ST,40.665226,-73.85603,1024191,0181669,410
27G027,"503 BEACH 63RD ST, QUEENS, NY 11692",queens,11692,503,BEACH 63RD ST,40.595313,-73.792551,1041862,0156233,414
27G078,"617 JARVIS AVE, QUEENS, NY 11691",queens,11691,617,JARVIS AVE,40.598466,-73.740723,1056252,0157420,414
27G086,"86-14 123RD ST, QUEENS, NY 11418",queens,11418,86-14,123RD ST,40.701882,-73.827787,1032000,0195038,409
27G091,"11643 130TH ST, QUEENS, NY 11420",queens,11420,11643,130TH ST,40.676989,-73.809504,1037089,0185979,410
27G128,"86-21 121ST ST, QUEENS, NY 11418",queens,11418,86-21,121ST ST,40.701413,-73.829541,1031514,0194866,409
27G169,"104-34 117TH ST, QUEENS, NY 11419",queens,11419,104-34,117TH ST,40.685606,-73.825788,1032566,0189109,410
27G212,"2732 TAMMY DR, QUEENS, NY 11691",queens,11691,2732,TAMMY DR,40.606286,-73.766489,1049089,0160249,414
27G238,"10729 108TH ST, QUEENS, NY 11419",queens,11419,10729,108TH ST,40.680809,-73.832359,1030747,0187358,410
27G247,"95-24 CULLODEN PL, QUEENS, NY 11416",queens,11416,95-24,CULLODEN PL,40.683552,-73.857497,1023773,0188345,409
27G288,"134-03 120TH AVE, QUEENS, NY 11420",queens,11420,134-03,120TH AVE,40.675353,-73.804473,1038486,0185386,410
27G293,"145-12 FOCH BLVD, QUEENS, NY 11436",queens,11436,145-12,FOCH BLVD,40.67973,-73.795966,1040842,0186986,412
27G314,"520 BEACH 67TH ST, QUEENS, NY 11692",queens,11692,520,BEACH 67TH ST,40.595545,-73.796421,1040787,0156315,414
27G320,"8810 104TH ST, QUEENS, NY 11418",queens,11418,8810,104TH ST,40.694071,-73.842917,1027810,0192184,409
27G333,"115-38 128TH ST, QUEENS, NY 11420",queens,11420,115-38,128TH ST,40.678265,-73.811228,1036610,0186443,410
27G357,"107-42 117TH ST, QUEENS, NY 11419",queens,11419,107-42,117TH ST,40.683521,-73.824777,1032848,0188350,410
27G386,"14417 123RD AVE, QUEENS, NY 11436",queens,11436,14417,123RD AVE,40.67488,-73.794877,1041148,0185220,412
27G411,"9756 105TH ST, QUEENS, NY 11416",queens,11416,9756,105TH ST,40.687895,-73.838857,1028940,0189936,409
27G417,"94-27 103RD AVE, QUEENS, NY 11417",queens,11417,94-27,103RD AVE,40.682331,-73.844899,1027268,0187906,409
27G441,"142-31 FOCH BLVD, QUEENS, NY 11436",queens,11436,142-31,FOCH BLVD,40.67896,-73.79873,1040076,0186704,412
27G453,"132-05 135TH AVE, QUEENS, NY 11420",queens,11420,132-05,135TH AVE,40.667671,-73.806982,1037796,0182586,410
27G454,"503 BEACH 63RD ST, QUEENS, NY 11692",queens,11692,503,BEACH 63RD ST,40.595313,-73.792551,1041862,0156233,414
27G459,"15040 118TH AVE, QUEENS, NY 11434",queens,11434,15040,118TH AVE,40.679853,-73.791595,1042054,0187034,412
27G461,"160-05 134TH AVE, QUEENS, NY 11434",queens,11434,160-05,134TH AVE,40.67274,-73.777234,1046044,0184452,412
27G471,"9128 84TH ST, QUEENS, NY 11421",queens,11421,9128,84TH ST,40.68661,-73.857822,1023681,0189459,409
27G475,"107-16 112TH ST, QUEENS, NY 11419",queens,11419,107-16,112TH ST,40.682377,-73.828948,1031692,0187931,410
27G516,"10160 105TH ST, QUEENS, NY 11416",queens,11416,10160,105TH ST,40.685631,-73.837745,1029250,0189112,409
27G530,"88-06 97TH AVE, QUEENS, NY 11416",queens,11416,88-06,97TH AVE,40.684293,-73.852635,1025121,0188617,409
27G555,"88-11 97TH AVE, QUEENS, NY 11416",queens,11416,88-11,97TH AVE,40.684315,-73.852617,1025126,0188625,409
27G569,"81-57 102ND AVE, QUEENS, NY 11416",queens,11416,81-57,102ND AVE,40.680332,-73.857144,1023873,0187172,409
27G624,"20-49 SEAGIRT BLVD, QUEENS, NY 11691",queens,11691,20-49,SEAGIRT BLVD,40.595225,-73.756377,1051908,0156227,414
27G625,"133-43 114TH ST, QUEENS, NY 11420",queens,11420,133-43,114TH ST,40.673029,-73.825908,1032542,0184527,410
27G680,"8919 91ST AVENUE, QUEENS, NY 11421",queens,11421,8919,91ST AVENUE,40.688777,-73.853844,1024783,0190250,409
27G703,"10224 FIRST STREET, QUEENS, NY 11222",queens,11222,10224,FIRST STREET,40.655298,-73.829453,1031571,0178065,410
27G719,"87-34 75TH STREET, QUEENS, NY 11222",queens,11222,87-34,75TH STREET,40.689857,-73.86616,1021367,0190638,409
27G721,"9225 75TH STREET, QUEENS, NY 11222",queens,11222,9225,75TH STREET,40.684706,-73.864962,1021702,0188762,409
27G729,"1050 BEACH 22ND ST, QUEENS, NY 11222",queens,11222,1050,BEACH 22ND ST,40.603495,-73.754871,1052318,0159241,414
27G746,"546 BEACH 69TH ST, QUEENS, NY 11222",queens,11222,546,BEACH 69TH ST,40.596084,-73.798461,1040220,0156510,414
27G751,"8610 77TH ST, QUEENS, NY 11222",queens,11222,8610,77TH ST,40.692628,-73.865148,1021646,0191648,409
27G753,"107-48 LEFFERTS BLVD, QUEENS, NY 11222",queens,11222,107-48,LEFFERTS BLVD,40.683993,-73.823081,1033318,0188523,410
27G756,"10534 92ND ST, QUEENS, NY 11222",queens,11222,10534,92ND ST,40.679855,-73.846743,1026758,0187003,410
27G825,"120-21 142ND PL, QUEENS, NY 11436",queens,11436,120-21,142ND PL,40.67599,-73.798266,1040207,0185622,412
27G849,"114-13 143RD ST, QUEENS, NY 11436",queens,11436,114-13,143RD ST,40.683901,-73.800543,1039569,0188503,412
27G875,"87-64 97TH ST, QUEENS, NY 11421",queens,11421,87-64,97TH ST,40.694144,-73.848441,1026278,0192208,409
27G878,"91-35 81ST ST, QUEENS, NY 11421",queens,11421,91-35,81ST ST,40.686149,-73.859825,1023126,0189290,409
27G891,"8415 91 AVENUE, QUEENS, NY 11421",queens,11421,8415,91 AVENUE,40.687582,-73.858048,1023618,0189813,409
27G893,"91-43 80TH ST, QUEENS, NY 11421",queens,11421,91-43,80TH ST,40.685881,-73.860698,1022884,0189192,409
27G905,"87-11 78TH ST, QUEENS, NY 11421",queens,11421,87-11,78TH ST,40.690861,-73.863597,1022077,0191005,409
27G911,"218 BEACH 40TH ST, QUEENS, NY 11691",queens,11691,218,BEACH 40TH ST,40.593805,-73.771912,1047595,0155698,414
27G932,"150-41 CENTERVILLE ST, QUEENS, NY 11417",queens,11417,150-41,CENTERVILLE ST,40.668703,-73.839073,1028893,0182944,410
27G956,"89-17 96TH ST, QUEENS, NY 11421",queens,11421,89-17,96TH ST,40.691585,-73.848166,1026356,0191276,409
27G979,"134-12 LINDEN BLVD, QUEENS, NY 11420",queens,11420,134-12,LINDEN BLVD,40.682387,-73.807668,1037594,0187947,410
27G986,"87-18 77TH ST, QUEENS, NY 11421",queens,11421,87-18,77TH ST,40.690019,-73.864364,1021865,0190698,409
27L001,"100-00 BEACH CHANNEL DRIVE, QUEENS, NY 11694",queens,11694,100-00,BEACH CHANNEL DRIVE,40.586066,-73.822624,1033517,0152846,414
27Q042,"488 BEACH 66 STREET, QUEENS, NY 11692",queens,11692,488,BEACH 66 STREET,40.594538,-73.795304,1041098,0155949,414
27Q043,"160 BEACH 29 STREET, QUEENS, NY 11691",queens,11691,160,BEACH 29 STREET,40.593834,-73.76174,1050420,0155716,414
27Q045,"126-28 150 STREET, QUEENS, NY 11436",queens,11436,126-28,150 STREET,40.672727,-73.788164,1043012,0184440,412
27Q047,"9 POWER ROAD, QUEENS, NY 11693",queens,11693,9,POWER ROAD,40.606353,-73.820445,1034107,0160238,414
27Q051,"87-45 117 STREET, QUEENS, NY 11418",queens,11418,87-45,117 STREET,40.699015,-73.832356,1030735,0193991,409
27Q060,"91-02 88 AVENUE, QUEENS, NY 11421",queens,11421,91-02,88 AVENUE,40.692179,-73.852636,1025116,0191490,409
27Q062,"97-25 108 STREET, QUEENS, NY 11419",queens,11419,97-25,108 STREET,40.688577,-73.836162,1029687,0190186,409
27Q063,"90-15 SUTTER AVENUE, QUEENS, NY 11417",queens,11417,90-15,SUTTER AVENUE,40.67641,-73.846773,1026752,0185748,410
27Q064,"82-01 101 AVENUE, QUEENS, NY 11416",queens,11416,82-01,101 AVENUE,40.681172,-73.856918,1023935,0187478,409
27Q065,"103-22 99 STREET, QUEENS, NY 11417",queens,11417,103-22,99 STREET,40.68259,-73.841202,1028293,0188002,410
27Q066,"85-11 102 STREET, QUEENS, NY 11418",queens,11418,85-11,102 STREET,40.697836,-73.846558,1026798,0193554,409
27Q090,"86-50 109 STREET, QUEENS, NY 11418",queens,11418,86-50,109 STREET,40.697033,-73.839213,1028835,0193265,409
27Q096,"130-01 ROCKAWAY BOULEVARD, QUEENS, NY 11420",queens,11420,130-01,ROCKAWAY BOULEVARD,40.674991,-73.808371,1037405,0185252,410
27Q097,"85-52 85 STREET, QUEENS, NY 11421",queens,11421,85-52,85 STREET,40.694518,-73.859659,1023167,0192339,409
27Q100,"111-11 118 STREET, QUEENS, NY 11420",queens,11420,111-11,118 STREET,40.679984,-73.822078,1033599,0187063,410
27Q104,"26-01 MOTT AVENUE, QUEENS, NY 11691",queens,11691,26-01,MOTT AVENUE,40.608467,-73.764548,1049626,0161045,414
27Q105,"420 BEACH 51 STREET, QUEENS, NY 11691",queens,11691,420,BEACH 51 STREET,40.595768,-73.781873,1044827,0156406,414
27Q106,"180 BEACH 35 STREET, QUEENS, NY 11691",queens,11691,180,BEACH 35 STREET,40.594551,-73.767348,1048862,0155973,414
27Q108,"108-10 109 AVENUE, QUEENS, NY 11420",queens,11420,108-10,109 AVENUE,40.679584,-73.831547,1030973,0186912,410
27Q114,"134-01 CRONSTON AVENUE, QUEENS, NY 11694",queens,11694,134-01,CRONSTON AVENUE,40.578261,-73.854403,1024695,0149986,414
27Q123,"145-01 119 AVENUE, QUEENS, NY 11436",queens,11436,145-01,119 AVENUE,40.678296,-73.79562,1040939,0186464,412
27Q124,"129-15 150 AVENUE, QUEENS, NY 11420",queens,11420,129-15,150 AVENUE,40.665058,-73.811701,1036489,0181631,410
27Q146,"98-01 159 AVENUE, QUEENS, NY 11414",queens,11414,98-01,159 AVENUE,40.659873,-73.835068,1030010,0179729,410
27Q155,"130-02 115 AVENUE, QUEENS, NY 11420",queens,11420,130-02,115 AVENUE,40.67956,-73.8106,1036783,0186915,410
27Q183,"2-45 BEACH 79 STREET, QUEENS, NY 11693",queens,11693,2-45,BEACH 79 STREET,40.589508,-73.805361,1038309,0154110,414
27Q197,"825 HICKSVILLE ROAD, QUEENS, NY 11691",queens,11691,825,HICKSVILLE ROAD,40.600199,-73.743968,1055349,0158049,414
27Q207,"159-15 88 STREET, QUEENS, NY 11414",queens,11414,159-15,88 STREET,40.658089,-73.844432,1027413,0179074,410
27Q223,"125-20 SUTPHIN BOULEVARD, QUEENS, NY 11434",queens,11434,125-20,SUTPHIN BOULEVARD,40.674541,-73.789417,1042663,0185100,412
27Q232,"153-23 83 STREET, QUEENS, NY 11414",queens,11414,153-23,83 STREET,40.665909,-73.851216,1025526,0181920,410
27Q253,"1307 CENTRAL AVENUE, QUEENS, NY 11691",queens,11691,1307,CENTRAL AVENUE,40.60729,-73.7494,1053833,0160628,414
27Q254,"84-40 101 STREET, QUEENS, NY 11418",queens,11418,84-40,101 STREET,40.697961,-73.84796,1026409,0193599,409
27Q273,"88-07 102ND STREET, QUEENS, NY 11418",queens,11418,88-07,102ND STREET,40.693606,-73.844631,1027335,0192014,409
27Q306,"95-16 89TH AVENUE, QUEENS, NY 11421",queens,11421,95-16,89TH AVENUE,40.691765,-73.849006,1026123,0191341,409
27Q316,"90-07 101ST AVENUE, QUEENS, NY 11416",queens,11416,90-07,101ST AVENUE,40.683104,-73.850121,1025819,0188185,409
27Q317,"190 BEACH 110 STREET, ROCKAWAY PARK, NY 11694",queens,11694,190,BEACH 110 STREET,40.580791,-73.831753,1030985,0150919,414
27Q333,"3-65 BEACH 56 STREET, QUEENS, NY 11692",queens,11692,3-65,BEACH 56 STREET,40.593967,-73.786182,1043632,0155747,414
27Q362,"535 BRIAR PLACE, QUEENS, NY 11691",queens,11691,535,BRIAR PLACE,40.5993,-73.758206,1051396,0157710,414
27Q377,"150-15 RALEIGH STREET, QUEENS, NY 11417",queens,11417,150-15,RALEIGH STREET,40.668012,-73.83729,1029388,0182693,410
27QABS,"111-02 86 AVENUE, QUEENS, NY 11418",queens,11418,111-02,86 AVENUE,40.698724,-73.8379,1029198,0193882,409
27QADT,"111-10 115 STREET, QUEENS, NY 11420",queens,11420,111-10,115 STREET,40.679274,-73.824575,1032907,0186803,410
27QAFJ,"94-16 85TH STREET, QUEENS, NY 11416",queens,11416,94-16,85TH STREET,40.685566,-73.856346,1024091,0189079,409
27QAFR,"83-09 157 AVENUE, QUEENS, NY 11414",queens,11414,83-09,157 AVENUE,40.661214,-73.849857,1025906,0180210,410
27QAGO,"154 BEACH 84TH STREET, QUEENS, NY 11693",queens,11693,154,BEACH 84TH STREET,40.586636,-73.80974,1037095,0153061,414
27QAGU,"8749 87TH STREET, QUEENS, NY 11421",queens,11421,8749,87TH STREET,40.691835,-73.856931,1023925,0191363,409
27QAMC,"84-37A 118 STREET, QUEENS, NY 11415",queens,11415,84-37A,118 STREET,40.703398,-73.833373,1030450,0195587,409
27QAMJ,"107-01 CROSSBAY BOULEVARD, QUEENS, NY 11417",queens,11417,107-01,CROSSBAY BOULEVARD,40.678677,-73.844222,1027458,0186575,410
27QAMT,"310 BEACH 20 STREET, QUEENS, NY 11691",queens,11691,310,BEACH 20 STREET,40.597521,-73.754248,1052497,0157065,414
27QANZ,"454 BEACH 67 STREET, QUEENS, NY 11692",queens,11692,454,BEACH 67 STREET,40.593999,-73.796263,1040832,0155752,414
27QAOQ,"14-66 BEACH CHANNEL DRIVE, QUEENS, NY 11691",queens,11691,14-66,BEACH CHANNEL DRIVE,40.609989,-73.753586,1052668,0161608,414
27QAOW,"11716 SUTPHIN BOULEVARD, JAMAICA, NY 11434",queens,11434,11716,SUTPHIN BOULEVARD,40.680282,-73.792045,1041929,0187190,412
27QAQC,"162-05 90 ST, QUEENS, NY 11414",queens,11414,162-05,90 ST,40.653523,-73.841391,1028260,0177412,410
27QARC,"148 BEACH 59 STREET, QUEENS, NY 11692",queens,11692,148,BEACH 59 STREET,40.590448,-73.788735,1042926,0154463,414
27QAUW,"14406 ROCKAWAY BOULEVARD, SOUTH OZONE PARK, NY 11420",queens,11420,14406,ROCKAWAY BOULEVARD,40.673735,-73.794538,1041243,0184803,412
27QAVB,"101-45 113 STREET, QUEENS, NY 11419",queens,11419,101-45,113 STREET,40.688182,-73.830812,1031171,0190045,409
27QAVC,"44-02 BEACH CHANNEL DRIVE, QUEENS, NY 11691",queens,11691,44-02,BEACH CHANNEL DRIVE,40.595668,-73.77586,1046497,0156374,414
27QAVI,"204-18 ROCKAWAY POINT BLVD., QUEENS, NY 11697",queens,11697,204-18,ROCKAWAY POINT BLVD.,40.560864,-73.914064,1008128,0143626,414
27QAVS,"86-20 114TH STREET, QUEENS, NY 11418",queens,11418,86-20,114TH STREET,40.699105,-73.835259,1029930,0194022,409
27QAVV,"80-11 101 AVENUE, QUEENS, NY 11416",queens,11416,80-11,101 AVENUE,40.680784,-73.858271,1023560,0187336,409
27QAVW,"147-02 NEWPORT AVENUE, QUEENS, NY 11694",queens,11694,147-02,NEWPORT AVENUE,40.573033,-73.864432,1021912,0148077,414
27QAZI,"71-15 BEACH CHANNEL DRIVE, QUEENS, NY 11692",queens,11692,71-15,BEACH CHANNEL DRIVE,40.592035,-73.800011,1039793,0155034,414
27QBDS,"81-05 101 AVENUE, QUEENS, NY 11416",queens,11416,81-05,101 AVENUE,40.680931,-73.857755,1023703,0187390,409
27QBFL,"110-04 ATLANTIC AVENUE, QUEENS, NY 11419",queens,11419,110-04,ATLANTIC AVENUE,40.691903,-73.835613,1029837,0191398,409
27QBFR,"85-27 91 STREET, QUEENS, NY 11421",queens,11421,85-27,91 STREET,40.695834,-73.854456,1024609,0192821,409
27QBGF,"97-08 ROCKAWAY BOULEVARD, QUEENS, NY 11417",queens,11417,97-08,ROCKAWAY BOULEVARD,40.680271,-73.841752,1028142,0187157,410
27QBGM,"257 BEACH 17TH STREET, QUEENS, NY 11691",queens,11691,257,BEACH 17TH STREET,40.596751,-73.751147,1053359,0156787,414
27QBGX,"116-33 SUTPHIN BOULEVARD, QUEENS, NY 11434",queens,11434,116-33,SUTPHIN BOULEVARD,40.681581,-73.792401,1041829,0187663,412
27QBGY,"135-22 121 STREET, QUEENS, NY 11420",queens,11420,135-22,121 STREET,40.669936,-73.819113,1034429,0183404,410
